# file...... Fixed_Electric_driver.csv
# date...... Tue May 04 10:07:08 2010
# user...... D3P313
# host...... (null)
# target.... meter 6
# trigger... (none)
# interval.. 60
# limit..... 528480
# timestamp,measured_real_power
2006-01-01 00:00:00 CST,+242651.398823
2006-01-01 00:01:00 CST,+488982.514044
2006-01-01 00:02:00 CST,+511932.622214
2006-01-01 00:03:00 CST,+531307.059204
2006-01-01 00:04:00 CST,+538315.228644
2006-01-01 00:05:00 CST,+540882.275098
2006-01-01 00:06:00 CST,+549694.133561
2006-01-01 00:07:00 CST,+556628.951253
2006-01-01 00:08:00 CST,+569386.327262
2006-01-01 00:09:00 CST,+541979.079902
2006-01-01 00:10:00 CST,+515595.926964
2006-01-01 00:11:00 CST,+446688.662532
2006-01-01 00:12:00 CST,+476465.034186
2006-01-01 00:13:00 CST,+440735.087654
2006-01-01 00:14:00 CST,+470189.028905
2006-01-01 00:15:00 CST,+465534.597179
2006-01-01 00:16:00 CST,+439569.151842
2006-01-01 00:17:00 CST,+460050.397998
2006-01-01 00:18:00 CST,+460239.97845
2006-01-01 00:19:00 CST,+450793.903646
2006-01-01 00:20:00 CST,+386140.970361
2006-01-01 00:21:00 CST,+400905.346717
2006-01-01 00:22:00 CST,+380112.9823
2006-01-01 00:23:00 CST,+348574.708827
2006-01-01 00:24:00 CST,+371752.547626
2006-01-01 00:25:00 CST,+392351.420041
2006-01-01 00:26:00 CST,+442666.796509
2006-01-01 00:27:00 CST,+548336.023523
2006-01-01 00:28:00 CST,+453151.268365
2006-01-01 00:29:00 CST,+475031.780106
2006-01-01 00:30:00 CST,+473767.009728
2006-01-01 00:31:00 CST,+441454.682953
2006-01-01 00:32:00 CST,+426151.279576
2006-01-01 00:33:00 CST,+425180.845639
2006-01-01 00:34:00 CST,+381155.904485
2006-01-01 00:35:00 CST,+379018.12416
2006-01-01 00:36:00 CST,+396290.834181
2006-01-01 00:37:00 CST,+531636.772408
2006-01-01 00:38:00 CST,+537906.950184
2006-01-01 00:39:00 CST,+546719.554461
2006-01-01 00:40:00 CST,+607643.741633
2006-01-01 00:41:00 CST,+623281.114275
2006-01-01 00:42:00 CST,+456202.201683
2006-01-01 00:43:00 CST,+480574.223853
2006-01-01 00:44:00 CST,+477099.712291
2006-01-01 00:45:00 CST,+458880.733973
2006-01-01 00:46:00 CST,+470765.371272
2006-01-01 00:47:00 CST,+569658.244407
2006-01-01 00:48:00 CST,+547243.695142
2006-01-01 00:49:00 CST,+597363.073661
2006-01-01 00:50:00 CST,+594411.784492
2006-01-01 00:51:00 CST,+617663.428364
2006-01-01 00:52:00 CST,+623592.089812
2006-01-01 00:53:00 CST,+539313.250041
2006-01-01 00:54:00 CST,+537656.692715
2006-01-01 00:55:00 CST,+568988.351726
2006-01-01 00:56:00 CST,+628279.265987
2006-01-01 00:57:00 CST,+646349.621254
2006-01-01 00:58:00 CST,+613788.103466
2006-01-01 00:59:00 CST,+681693.018801
2006-01-01 01:00:00 CST,+560336.896109
2006-01-01 01:01:00 CST,+650344.027216
2006-01-01 01:02:00 CST,+608835.620599
2006-01-01 01:03:00 CST,+543656.504147
2006-01-01 01:04:00 CST,+549462.208875
2006-01-01 01:05:00 CST,+554590.976088
2006-01-01 01:06:00 CST,+568347.894503
2006-01-01 01:07:00 CST,+691386.838502
2006-01-01 01:08:00 CST,+759018.66379
2006-01-01 01:09:00 CST,+836253.821547
2006-01-01 01:10:00 CST,+739485.801911
2006-01-01 01:11:00 CST,+689747.584336
2006-01-01 01:12:00 CST,+621608.618341
2006-01-01 01:13:00 CST,+574413.811171
2006-01-01 01:14:00 CST,+554335.751297
2006-01-01 01:15:00 CST,+591858.43153
2006-01-01 01:16:00 CST,+750493.074848
2006-01-01 01:17:00 CST,+808215.086858
2006-01-01 01:18:00 CST,+768207.528429
2006-01-01 01:19:00 CST,+881502.525881
2006-01-01 01:20:00 CST,+889019.173939
2006-01-01 01:21:00 CST,+763872.524953
2006-01-01 01:22:00 CST,+670084.563965
2006-01-01 01:23:00 CST,+572082.830804
2006-01-01 01:24:00 CST,+546151.783259
2006-01-01 01:25:00 CST,+636517.875917
2006-01-01 01:26:00 CST,+740459.162205
2006-01-01 01:27:00 CST,+768188.91086
2006-01-01 01:28:00 CST,+854985.89738
2006-01-01 01:29:00 CST,+946655.366674
2006-01-01 01:30:00 CST,+931776.247284
2006-01-01 01:31:00 CST,+834992.026952
2006-01-01 01:32:00 CST,+666623.162157
2006-01-01 01:33:00 CST,+651691.13053
2006-01-01 01:34:00 CST,+705955.793886
2006-01-01 01:35:00 CST,+815521.54267
2006-01-01 01:36:00 CST,+786783.290131
2006-01-01 01:37:00 CST,+776914.44207
2006-01-01 01:38:00 CST,+781650.089069
2006-01-01 01:39:00 CST,+714355.558822
2006-01-01 01:40:00 CST,+663186.844886
2006-01-01 01:41:00 CST,+739243.828546
2006-01-01 01:42:00 CST,+722296.979437
2006-01-01 01:43:00 CST,+1029517.96775
2006-01-01 01:44:00 CST,+1069320.1112
2006-01-01 01:45:00 CST,+953791.261916
2006-01-01 01:46:00 CST,+803184.637307
2006-01-01 01:47:00 CST,+639403.461521
2006-01-01 01:48:00 CST,+713479.799382
2006-01-01 01:49:00 CST,+699137.763784
2006-01-01 01:50:00 CST,+799422.773987
2006-01-01 01:51:00 CST,+753284.533323
2006-01-01 01:52:00 CST,+746942.912254
2006-01-01 01:53:00 CST,+869262.611786
2006-01-01 01:54:00 CST,+882118.510806
2006-01-01 01:55:00 CST,+787758.696715
2006-01-01 01:56:00 CST,+883779.561831
2006-01-01 01:57:00 CST,+885866.292332
2006-01-01 01:58:00 CST,+796223.032878
2006-01-01 01:59:00 CST,+844813.374195
2006-01-01 02:00:00 CST,+772703.54251
2006-01-01 02:01:00 CST,+799820.624644
2006-01-01 02:02:00 CST,+856421.82525
2006-01-01 02:03:00 CST,+837467.731826
2006-01-01 02:04:00 CST,+824742.434124
2006-01-01 02:05:00 CST,+1014212.47915
2006-01-01 02:06:00 CST,+899431.541416
2006-01-01 02:07:00 CST,+731647.645673
2006-01-01 02:08:00 CST,+707599.02155
2006-01-01 02:09:00 CST,+680149.493577
2006-01-01 02:10:00 CST,+894623.839333
2006-01-01 02:11:00 CST,+965045.721696
2006-01-01 02:12:00 CST,+1031968.21045
2006-01-01 02:13:00 CST,+860147.281552
2006-01-01 02:14:00 CST,+868614.119563
2006-01-01 02:15:00 CST,+771385.946956
2006-01-01 02:16:00 CST,+760518.636143
2006-01-01 02:17:00 CST,+884933.591431
2006-01-01 02:18:00 CST,+795839.30576
2006-01-01 02:19:00 CST,+850765.771502
2006-01-01 02:20:00 CST,+881120.685053
2006-01-01 02:21:00 CST,+871905.267555
2006-01-01 02:22:00 CST,+855110.082497
2006-01-01 02:23:00 CST,+939749.937728
2006-01-01 02:24:00 CST,+978749.055507
2006-01-01 02:25:00 CST,+847155.164293
2006-01-01 02:26:00 CST,+812723.461346
2006-01-01 02:27:00 CST,+815188.617721
2006-01-01 02:28:00 CST,+783131.252296
2006-01-01 02:29:00 CST,+771717.537043
2006-01-01 02:30:00 CST,+905089.260963
2006-01-01 02:31:00 CST,+1002673.66031
2006-01-01 02:32:00 CST,+1052799.38624
2006-01-01 02:33:00 CST,+954202.957302
2006-01-01 02:34:00 CST,+726464.693636
2006-01-01 02:35:00 CST,+769342.797971
2006-01-01 02:36:00 CST,+808573.18002
2006-01-01 02:37:00 CST,+824562.073242
2006-01-01 02:38:00 CST,+863790.439091
2006-01-01 02:39:00 CST,+815297.628057
2006-01-01 02:40:00 CST,+888323.466885
2006-01-01 02:41:00 CST,+942138.360529
2006-01-01 02:42:00 CST,+942344.346996
2006-01-01 02:43:00 CST,+794439.274845
2006-01-01 02:44:00 CST,+856717.72279
2006-01-01 02:45:00 CST,+855601.43156
2006-01-01 02:46:00 CST,+960021.304626
2006-01-01 02:47:00 CST,+896788.318661
2006-01-01 02:48:00 CST,+823912.505579
2006-01-01 02:49:00 CST,+808686.578139
2006-01-01 02:50:00 CST,+830070.105237
2006-01-01 02:51:00 CST,+771388.75823
2006-01-01 02:52:00 CST,+821693.47485
2006-01-01 02:53:00 CST,+948311.421398
2006-01-01 02:54:00 CST,+927122.407755
2006-01-01 02:55:00 CST,+969693.675699
2006-01-01 02:56:00 CST,+937012.955676
2006-01-01 02:57:00 CST,+878411.060396
2006-01-01 02:58:00 CST,+857156.339677
2006-01-01 02:59:00 CST,+856096.457511
2006-01-01 03:00:00 CST,+840200.921124
2006-01-01 03:01:00 CST,+798556.292636
2006-01-01 03:02:00 CST,+796070.447999
2006-01-01 03:03:00 CST,+780019.233322
2006-01-01 03:04:00 CST,+768970.087524
2006-01-01 03:05:00 CST,+982784.483529
2006-01-01 03:06:00 CST,+1051752.19519
2006-01-01 03:07:00 CST,+1068878.05628
2006-01-01 03:08:00 CST,+999212.671964
2006-01-01 03:09:00 CST,+894958.825499
2006-01-01 03:10:00 CST,+787554.342034
2006-01-01 03:11:00 CST,+806651.834423
2006-01-01 03:12:00 CST,+886129.891033
2006-01-01 03:13:00 CST,+817730.468746
2006-01-01 03:14:00 CST,+800830.584148
2006-01-01 03:15:00 CST,+926172.380477
2006-01-01 03:16:00 CST,+763466.350645
2006-01-01 03:17:00 CST,+882897.845019
2006-01-01 03:18:00 CST,+909846.457946
2006-01-01 03:19:00 CST,+883640.121589
2006-01-01 03:20:00 CST,+980678.44824
2006-01-01 03:21:00 CST,+1077782.05424
2006-01-01 03:22:00 CST,+1190933.03817
2006-01-01 03:23:00 CST,+1137097.9181
2006-01-01 03:24:00 CST,+1120096.42543
2006-01-01 03:25:00 CST,+1070101.79978
2006-01-01 03:26:00 CST,+1024532.81404
2006-01-01 03:27:00 CST,+964429.14254
2006-01-01 03:28:00 CST,+961094.215991
2006-01-01 03:29:00 CST,+953077.922686
2006-01-01 03:30:00 CST,+1063890.54932
2006-01-01 03:31:00 CST,+1122301.24856
2006-01-01 03:32:00 CST,+1126127.10415
2006-01-01 03:33:00 CST,+1204033.07865
2006-01-01 03:34:00 CST,+1082270.98973
2006-01-01 03:35:00 CST,+1136793.30451
2006-01-01 03:36:00 CST,+1151504.7501
2006-01-01 03:37:00 CST,+1150312.98722
2006-01-01 03:38:00 CST,+1109686.84025
2006-01-01 03:39:00 CST,+838078.524828
2006-01-01 03:40:00 CST,+859897.126356
2006-01-01 03:41:00 CST,+947602.731819
2006-01-01 03:42:00 CST,+1151146.16905
2006-01-01 03:43:00 CST,+1237077.4479
2006-01-01 03:44:00 CST,+1168841.85957
2006-01-01 03:45:00 CST,+1154152.63005
2006-01-01 03:46:00 CST,+1186348.58931
2006-01-01 03:47:00 CST,+1100437.91447
2006-01-01 03:48:00 CST,+985231.306994
2006-01-01 03:49:00 CST,+880374.241998
2006-01-01 03:50:00 CST,+963309.4845
2006-01-01 03:51:00 CST,+1018580.23873
2006-01-01 03:52:00 CST,+1040070.25158
2006-01-01 03:53:00 CST,+1003270.02516
2006-01-01 03:54:00 CST,+924149.239919
2006-01-01 03:55:00 CST,+948771.593595
2006-01-01 03:56:00 CST,+939089.89405
2006-01-01 03:57:00 CST,+946175.16824
2006-01-01 03:58:00 CST,+920546.16399
2006-01-01 03:59:00 CST,+903494.264032
2006-01-01 04:00:00 CST,+987763.6274
2006-01-01 04:01:00 CST,+971161.987191
2006-01-01 04:02:00 CST,+919608.196224
2006-01-01 04:03:00 CST,+978612.853445
2006-01-01 04:04:00 CST,+904450.684437
2006-01-01 04:05:00 CST,+894981.90328
2006-01-01 04:06:00 CST,+846328.800156
2006-01-01 04:07:00 CST,+922938.092576
2006-01-01 04:08:00 CST,+864345.104819
2006-01-01 04:09:00 CST,+906712.133035
2006-01-01 04:10:00 CST,+856729.214433
2006-01-01 04:11:00 CST,+947789.54343
2006-01-01 04:12:00 CST,+1020009.44987
2006-01-01 04:13:00 CST,+920463.51839
2006-01-01 04:14:00 CST,+938550.277839
2006-01-01 04:15:00 CST,+993322.813192
2006-01-01 04:16:00 CST,+884133.511352
2006-01-01 04:17:00 CST,+917146.042401
2006-01-01 04:18:00 CST,+828291.134401
2006-01-01 04:19:00 CST,+826732.412122
2006-01-01 04:20:00 CST,+902257.768754
2006-01-01 04:21:00 CST,+982901.545096
2006-01-01 04:22:00 CST,+996321.066436
2006-01-01 04:23:00 CST,+982404.156355
2006-01-01 04:24:00 CST,+884893.615571
2006-01-01 04:25:00 CST,+853279.699949
2006-01-01 04:26:00 CST,+847407.229929
2006-01-01 04:27:00 CST,+861030.447581
2006-01-01 04:28:00 CST,+920380.223177
2006-01-01 04:29:00 CST,+971130.459148
2006-01-01 04:30:00 CST,+896757.032902
2006-01-01 04:31:00 CST,+969166.356237
2006-01-01 04:32:00 CST,+902690.109138
2006-01-01 04:33:00 CST,+1004285.33342
2006-01-01 04:34:00 CST,+945012.568888
2006-01-01 04:35:00 CST,+833585.970191
2006-01-01 04:36:00 CST,+923500.687052
2006-01-01 04:37:00 CST,+849632.478786
2006-01-01 04:38:00 CST,+896155.901708
2006-01-01 04:39:00 CST,+870843.774392
2006-01-01 04:40:00 CST,+868296.34183
2006-01-01 04:41:00 CST,+897291.879147
2006-01-01 04:42:00 CST,+917527.558531
2006-01-01 04:43:00 CST,+986500.112986
2006-01-01 04:44:00 CST,+932583.411563
2006-01-01 04:45:00 CST,+963139.949839
2006-01-01 04:46:00 CST,+997856.17807
2006-01-01 04:47:00 CST,+985300.505676
2006-01-01 04:48:00 CST,+958520.499123
2006-01-01 04:49:00 CST,+952601.3175
2006-01-01 04:50:00 CST,+739878.332619
2006-01-01 04:51:00 CST,+855670.464396
2006-01-01 04:52:00 CST,+792439.754652
2006-01-01 04:53:00 CST,+838125.325523
2006-01-01 04:54:00 CST,+862655.089484
2006-01-01 04:55:00 CST,+1022467.21709
2006-01-01 04:56:00 CST,+1064353.99615
2006-01-01 04:57:00 CST,+1087363.31238
2006-01-01 04:58:00 CST,+976094.785102
2006-01-01 04:59:00 CST,+836539.457646
2006-01-01 05:00:00 CST,+821270.826361
2006-01-01 05:01:00 CST,+865511.492851
2006-01-01 05:02:00 CST,+905749.523223
2006-01-01 05:03:00 CST,+913972.709842
2006-01-01 05:04:00 CST,+851756.383019
2006-01-01 05:05:00 CST,+927117.078975
2006-01-01 05:06:00 CST,+1029892.96586
2006-01-01 05:07:00 CST,+971146.072184
2006-01-01 05:08:00 CST,+1083780.76572
2006-01-01 05:09:00 CST,+974224.575502
2006-01-01 05:10:00 CST,+863768.117632
2006-01-01 05:11:00 CST,+1199276.73164
2006-01-01 05:12:00 CST,+1149311.79071
2006-01-01 05:13:00 CST,+1187710.95915
2006-01-01 05:14:00 CST,+1020947.74734
2006-01-01 05:15:00 CST,+938337.870916
2006-01-01 05:16:00 CST,+1036527.69488
2006-01-01 05:17:00 CST,+1074733.05025
2006-01-01 05:18:00 CST,+1151195.91834
2006-01-01 05:19:00 CST,+1115314.8266
2006-01-01 05:20:00 CST,+1108349.95695
2006-01-01 05:21:00 CST,+1162139.16778
2006-01-01 05:22:00 CST,+1170150.52694
2006-01-01 05:23:00 CST,+1108922.35737
2006-01-01 05:24:00 CST,+1246299.60175
2006-01-01 05:25:00 CST,+1312442.34792
2006-01-01 05:26:00 CST,+1192070.16899
2006-01-01 05:27:00 CST,+1242412.99113
2006-01-01 05:28:00 CST,+1132310.21689
2006-01-01 05:29:00 CST,+1160522.6273
2006-01-01 05:30:00 CST,+1088183.04963
2006-01-01 05:31:00 CST,+1134401.98164
2006-01-01 05:32:00 CST,+1164249.28283
2006-01-01 05:33:00 CST,+1162334.26385
2006-01-01 05:34:00 CST,+1150118.83434
2006-01-01 05:35:00 CST,+1154378.40382
2006-01-01 05:36:00 CST,+1191388.94296
2006-01-01 05:37:00 CST,+1068601.31426
2006-01-01 05:38:00 CST,+1070405.76717
2006-01-01 05:39:00 CST,+1083660.09137
2006-01-01 05:40:00 CST,+1042268.61547
2006-01-01 05:41:00 CST,+1061857.70758
2006-01-01 05:42:00 CST,+1175217.42366
2006-01-01 05:43:00 CST,+1175135.85049
2006-01-01 05:44:00 CST,+1160269.9539
2006-01-01 05:45:00 CST,+1055877.91767
2006-01-01 05:46:00 CST,+1010760.6283
2006-01-01 05:47:00 CST,+784962.8742
2006-01-01 05:48:00 CST,+943523.035821
2006-01-01 05:49:00 CST,+917729.6223
2006-01-01 05:50:00 CST,+894565.632566
2006-01-01 05:51:00 CST,+1248641.19074
2006-01-01 05:52:00 CST,+1202472.85517
2006-01-01 05:53:00 CST,+1235251.26129
2006-01-01 05:54:00 CST,+1238060.22012
2006-01-01 05:55:00 CST,+1261239.99826
2006-01-01 05:56:00 CST,+1269258.52004
2006-01-01 05:57:00 CST,+1212699.67091
2006-01-01 05:58:00 CST,+1224484.98106
2006-01-01 05:59:00 CST,+1255643.76201
2006-01-01 06:00:00 CST,+1181918.21945
2006-01-01 06:01:00 CST,+1217849.70947
2006-01-01 06:02:00 CST,+1198537.45053
2006-01-01 06:03:00 CST,+1306335.70213
2006-01-01 06:04:00 CST,+1195581.81106
2006-01-01 06:05:00 CST,+1284432.04216
2006-01-01 06:06:00 CST,+1255242.56015
2006-01-01 06:07:00 CST,+1275055.28936
2006-01-01 06:08:00 CST,+1287277.31427
2006-01-01 06:09:00 CST,+1319480.39324
2006-01-01 06:10:00 CST,+1350621.89367
2006-01-01 06:11:00 CST,+1296800.37046
2006-01-01 06:12:00 CST,+1245557.59956
2006-01-01 06:13:00 CST,+1086346.12235
2006-01-01 06:14:00 CST,+1055656.50886
2006-01-01 06:15:00 CST,+1214238.3652
2006-01-01 06:16:00 CST,+1415294.10803
2006-01-01 06:17:00 CST,+1263489.83304
2006-01-01 06:18:00 CST,+1331113.38694
2006-01-01 06:19:00 CST,+1155977.41064
2006-01-01 06:20:00 CST,+1232148.8352
2006-01-01 06:21:00 CST,+1079093.32688
2006-01-01 06:22:00 CST,+1059658.82613
2006-01-01 06:23:00 CST,+1086812.1565
2006-01-01 06:24:00 CST,+1124073.95305
2006-01-01 06:25:00 CST,+1182267.65473
2006-01-01 06:26:00 CST,+1160426.81353
2006-01-01 06:27:00 CST,+1080482.33594
2006-01-01 06:28:00 CST,+1067960.96699
2006-01-01 06:29:00 CST,+1015581.72299
2006-01-01 06:30:00 CST,+1169085.26473
2006-01-01 06:31:00 CST,+1043903.39601
2006-01-01 06:32:00 CST,+1160409.22243
2006-01-01 06:33:00 CST,+1145493.96434
2006-01-01 06:34:00 CST,+1174809.89312
2006-01-01 06:35:00 CST,+1193891.65533
2006-01-01 06:36:00 CST,+1112333.36676
2006-01-01 06:37:00 CST,+1107429.74721
2006-01-01 06:38:00 CST,+1052943.5187
2006-01-01 06:39:00 CST,+897364.304523
2006-01-01 06:40:00 CST,+992586.756483
2006-01-01 06:41:00 CST,+877899.522156
2006-01-01 06:42:00 CST,+965638.433338
2006-01-01 06:43:00 CST,+1037079.92857
2006-01-01 06:44:00 CST,+1177447.20101
2006-01-01 06:45:00 CST,+1455989.87788
2006-01-01 06:46:00 CST,+1430799.8667
2006-01-01 06:47:00 CST,+1276890.31774
2006-01-01 06:48:00 CST,+1150749.685
2006-01-01 06:49:00 CST,+1160067.84117
2006-01-01 06:50:00 CST,+1174777.5325
2006-01-01 06:51:00 CST,+1347823.6919
2006-01-01 06:52:00 CST,+1268658.98847
2006-01-01 06:53:00 CST,+1220109.04881
2006-01-01 06:54:00 CST,+1175249.38065
2006-01-01 06:55:00 CST,+1121982.92688
2006-01-01 06:56:00 CST,+1042284.11568
2006-01-01 06:57:00 CST,+1050890.23239
2006-01-01 06:58:00 CST,+1061799.3801
2006-01-01 06:59:00 CST,+1085655.16437
2006-01-01 07:00:00 CST,+1312649.77202
2006-01-01 07:01:00 CST,+1358904.41791
2006-01-01 07:02:00 CST,+1348188.72988
2006-01-01 07:03:00 CST,+1305765.59174
2006-01-01 07:04:00 CST,+1156433.86394
2006-01-01 07:05:00 CST,+1132567.75173
2006-01-01 07:06:00 CST,+1175335.6078
2006-01-01 07:07:00 CST,+1163956.10801
2006-01-01 07:08:00 CST,+1142976.07382
2006-01-01 07:09:00 CST,+1156960.2009
2006-01-01 07:10:00 CST,+1200481.96927
2006-01-01 07:11:00 CST,+1151255.29809
2006-01-01 07:12:00 CST,+1159638.72174
2006-01-01 07:13:00 CST,+1205871.06501
2006-01-01 07:14:00 CST,+1132319.72014
2006-01-01 07:15:00 CST,+1005240.16257
2006-01-01 07:16:00 CST,+978246.734483
2006-01-01 07:17:00 CST,+1052186.72884
2006-01-01 07:18:00 CST,+1139832.50772
2006-01-01 07:19:00 CST,+1191025.88874
2006-01-01 07:20:00 CST,+1146964.42279
2006-01-01 07:21:00 CST,+1138817.36131
2006-01-01 07:22:00 CST,+1089068.59409
2006-01-01 07:23:00 CST,+1023286.1171
2006-01-01 07:24:00 CST,+980366.264724
2006-01-01 07:25:00 CST,+1022241.72988
2006-01-01 07:26:00 CST,+998260.05901
2006-01-01 07:27:00 CST,+1035719.6111
2006-01-01 07:28:00 CST,+926383.693749
2006-01-01 07:29:00 CST,+1069168.28699
2006-01-01 07:30:00 CST,+1108587.52746
2006-01-01 07:31:00 CST,+1057692.5909
2006-01-01 07:32:00 CST,+1017074.66406
2006-01-01 07:33:00 CST,+1062636.85187
2006-01-01 07:34:00 CST,+1094471.79806
2006-01-01 07:35:00 CST,+1028642.94679
2006-01-01 07:36:00 CST,+1061770.16253
2006-01-01 07:37:00 CST,+974435.218853
2006-01-01 07:38:00 CST,+857773.568863
2006-01-01 07:39:00 CST,+879749.959986
2006-01-01 07:40:00 CST,+1012537.93723
2006-01-01 07:41:00 CST,+1160681.71596
2006-01-01 07:42:00 CST,+1203125.28603
2006-01-01 07:43:00 CST,+1084568.74763
2006-01-01 07:44:00 CST,+988029.870029
2006-01-01 07:45:00 CST,+951174.511841
2006-01-01 07:46:00 CST,+919500.904054
2006-01-01 07:47:00 CST,+890255.454035
2006-01-01 07:48:00 CST,+927610.574784
2006-01-01 07:49:00 CST,+970511.622291
2006-01-01 07:50:00 CST,+1036610.77126
2006-01-01 07:51:00 CST,+1130971.49363
2006-01-01 07:52:00 CST,+1095591.82267
2006-01-01 07:53:00 CST,+1049187.96576
2006-01-01 07:54:00 CST,+926668.452368
2006-01-01 07:55:00 CST,+857577.49676
2006-01-01 07:56:00 CST,+789642.757139
2006-01-01 07:57:00 CST,+864777.050171
2006-01-01 07:58:00 CST,+986012.427982
2006-01-01 07:59:00 CST,+1146354.38586
2006-01-01 08:00:00 CST,+1288183.81596
2006-01-01 08:01:00 CST,+1175106.33705
2006-01-01 08:02:00 CST,+1007458.62292
2006-01-01 08:03:00 CST,+904935.752429
2006-01-01 08:04:00 CST,+845155.965587
2006-01-01 08:05:00 CST,+708489.269012
2006-01-01 08:06:00 CST,+794803.152874
2006-01-01 08:07:00 CST,+805454.549107
2006-01-01 08:08:00 CST,+999895.944015
2006-01-01 08:09:00 CST,+1022671.24527
2006-01-01 08:10:00 CST,+1004798.31724
2006-01-01 08:11:00 CST,+1171063.34751
2006-01-01 08:12:00 CST,+1128860.11546
2006-01-01 08:13:00 CST,+1123979.33011
2006-01-01 08:14:00 CST,+1168951.17392
2006-01-01 08:15:00 CST,+1121837.76638
2006-01-01 08:16:00 CST,+1038141.72292
2006-01-01 08:17:00 CST,+906850.22236
2006-01-01 08:18:00 CST,+994805.930725
2006-01-01 08:19:00 CST,+1080142.8042
2006-01-01 08:20:00 CST,+1123536.64144
2006-01-01 08:21:00 CST,+1333304.20416
2006-01-01 08:22:00 CST,+1267771.38277
2006-01-01 08:23:00 CST,+1174478.77524
2006-01-01 08:24:00 CST,+1230450.5934
2006-01-01 08:25:00 CST,+1204929.99412
2006-01-01 08:26:00 CST,+1107564.492
2006-01-01 08:27:00 CST,+1162411.36325
2006-01-01 08:28:00 CST,+1144072.80601
2006-01-01 08:29:00 CST,+1184720.47413
2006-01-01 08:30:00 CST,+1187307.65349
2006-01-01 08:31:00 CST,+1151861.9846
2006-01-01 08:32:00 CST,+1056015.08256
2006-01-01 08:33:00 CST,+995606.594623
2006-01-01 08:34:00 CST,+951319.740732
2006-01-01 08:35:00 CST,+833181.989019
2006-01-01 08:36:00 CST,+911702.687997
2006-01-01 08:37:00 CST,+835991.038452
2006-01-01 08:38:00 CST,+1013353.56131
2006-01-01 08:39:00 CST,+1066198.14883
2006-01-01 08:40:00 CST,+1011947.72334
2006-01-01 08:41:00 CST,+878388.256084
2006-01-01 08:42:00 CST,+797244.520146
2006-01-01 08:43:00 CST,+786317.93505
2006-01-01 08:44:00 CST,+767882.118257
2006-01-01 08:45:00 CST,+829855.997
2006-01-01 08:46:00 CST,+882950.064198
2006-01-01 08:47:00 CST,+1009063.20861
2006-01-01 08:48:00 CST,+1067878.38974
2006-01-01 08:49:00 CST,+1070390.60229
2006-01-01 08:50:00 CST,+968719.464763
2006-01-01 08:51:00 CST,+1072581.18502
2006-01-01 08:52:00 CST,+997192.385348
2006-01-01 08:53:00 CST,+912110.133816
2006-01-01 08:54:00 CST,+1026879.50049
2006-01-01 08:55:00 CST,+1126910.71032
2006-01-01 08:56:00 CST,+1080761.73714
2006-01-01 08:57:00 CST,+998826.352707
2006-01-01 08:58:00 CST,+980637.055976
2006-01-01 08:59:00 CST,+1030249.63494
2006-01-01 09:00:00 CST,+1032266.72304
2006-01-01 09:01:00 CST,+1024017.44647
2006-01-01 09:02:00 CST,+1058056.20524
2006-01-01 09:03:00 CST,+1023724.98616
2006-01-01 09:04:00 CST,+1091242.25738
2006-01-01 09:05:00 CST,+1057711.33791
2006-01-01 09:06:00 CST,+955805.276459
2006-01-01 09:07:00 CST,+854764.924154
2006-01-01 09:08:00 CST,+858590.202304
2006-01-01 09:09:00 CST,+852934.599905
2006-01-01 09:10:00 CST,+917923.554145
2006-01-01 09:11:00 CST,+839603.980811
2006-01-01 09:12:00 CST,+798034.508178
2006-01-01 09:13:00 CST,+771698.208135
2006-01-01 09:14:00 CST,+766023.411981
2006-01-01 09:15:00 CST,+890578.53991
2006-01-01 09:16:00 CST,+875816.523057
2006-01-01 09:17:00 CST,+862030.863074
2006-01-01 09:18:00 CST,+832411.492084
2006-01-01 09:19:00 CST,+789582.99005
2006-01-01 09:20:00 CST,+863591.098457
2006-01-01 09:21:00 CST,+920000.731559
2006-01-01 09:22:00 CST,+855871.631802
2006-01-01 09:23:00 CST,+779541.879637
2006-01-01 09:24:00 CST,+764541.115348
2006-01-01 09:25:00 CST,+847998.467971
2006-01-01 09:26:00 CST,+870764.297766
2006-01-01 09:27:00 CST,+796481.283651
2006-01-01 09:28:00 CST,+794008.149372
2006-01-01 09:29:00 CST,+812064.147436
2006-01-01 09:30:00 CST,+859117.042744
2006-01-01 09:31:00 CST,+830989.692643
2006-01-01 09:32:00 CST,+884482.346749
2006-01-01 09:33:00 CST,+870770.59672
2006-01-01 09:34:00 CST,+833839.997194
2006-01-01 09:35:00 CST,+797383.937912
2006-01-01 09:36:00 CST,+747973.540178
2006-01-01 09:37:00 CST,+709125.666763
2006-01-01 09:38:00 CST,+803297.812434
2006-01-01 09:39:00 CST,+782827.712845
2006-01-01 09:40:00 CST,+884492.581718
2006-01-01 09:41:00 CST,+843651.655718
2006-01-01 09:42:00 CST,+918686.801508
2006-01-01 09:43:00 CST,+776590.886354
2006-01-01 09:44:00 CST,+882725.728827
2006-01-01 09:45:00 CST,+810530.854441
2006-01-01 09:46:00 CST,+790106.987028
2006-01-01 09:47:00 CST,+758157.842678
2006-01-01 09:48:00 CST,+809725.466334
2006-01-01 09:49:00 CST,+936345.487151
2006-01-01 09:50:00 CST,+943866.560756
2006-01-01 09:51:00 CST,+769504.071893
2006-01-01 09:52:00 CST,+783154.773835
2006-01-01 09:53:00 CST,+789199.322738
